week,continent,country,region_weekly_visits,unique_ips_weekly,language_weekly_visits,weekly_most_common_points,top_10_books_weekly,visit_type1_counts,visit_type2_counts,visit_type3_counts,visit_type4_counts
2022-03-14/2022-03-20,South America,All Countries,34,26,en: 33; tw: 1,-23.5558_-46.6396: 5,575774: 13; 573438: 2; 549517: 2; 351203: 2; 344975: 1; 150928: 1; 281625: 1; 297658: 1; 320638: 1; 214498: 1,8,6,2,18
2022-03-21/2022-03-27,South America,All Countries,30,20,en: 23; tw: 5; jp: 2,-23.5558_-46.6396: 6,575774: 11; 573307: 2; 575781: 2; 127404: 2; 578313: 1; 495274: 1; 338439: 1; 125402: 1; 607844: 1; 587764: 1,5,6,6,13
2022-03-28/2022-04-03,South America,All Countries,19,16,en: 15; jp: 4,-25.4372_-49.27: 4,575774: 5; 370965: 2; 609086: 1; 128313: 1; 280526: 1; 600150: 1; 290239: 1; 345748: 1; 541368: 1; 296676: 1,4,1,3,11
2022-04-04/2022-04-10,South America,All Countries,31,21,en: 23; jp: 7; tw: 1,-25.4372_-49.27: 4,575774: 9; 570413: 2; 287559: 2; 345478: 2; 300464: 2; 222552: 2; 373046: 2; 553847: 1; 547461: 1; 340004: 1,6,7,6,12
2022-04-11/2022-04-17,South America,All Countries,20,13,en: 16; jp: 4,-25.4372_-49.27: 4,575774: 3; 373029: 2; 353695: 2; 147771: 1; 360050: 1; 373942: 1; 325807: 1; 300464: 1; 541368: 1; 595067: 1,4,4,4,8
2022-04-18/2022-04-24,South America,All Countries,42,30,en: 38; jp: 4,-12.1091_-77.0163: 6,575774: 11; 575781: 6; 290043: 3; 348024: 2; 352332: 2; 295028: 1; 286087: 1; 355667: 1; 160151: 1; 130118: 1,6,5,8,23
2022-04-25/2022-05-01,South America,All Countries,26,22,en: 20; jp: 4; tw: 2,-21.1704_-47.8103: 3,575774: 8; 545666: 2; 286087: 1; 343210: 1; 145195: 1; 277012: 1; 266169: 1; 363001: 1; 588164: 1; 181592: 1,5,4,1,16
2022-05-02/2022-05-08,South America,All Countries,20,16,en: 18; tw: 2,-1.29354_-47.9246: 2,575774: 5; 295407: 2; 609424: 2; 338439: 2; 543524: 1; 288802: 1; 273544: 1; 332534: 1; 575781: 1; 211838: 1,6,5,1,8
2022-05-09/2022-05-15,South America,All Countries,51,37,en: 41; jp: 5; tw: 5,-23.5558_-46.6396: 6,575774: 13; 288512: 3; 600150: 3; 391098: 2; 637537: 2; 335982: 2; 379289: 2; 300464: 1; 279333: 1; 156877: 1,13,10,7,21
2022-05-16/2022-05-22,South America,All Countries,33,27,en: 28; jp: 4; tw: 1,-34.6037_-58.3816: 2,575774: 11; 342762: 2; 300464: 2; 301996: 2; 286616: 1; 154209: 1; 354699: 1; 566919: 1; 372798: 1; 546893: 1,4,6,3,20
2022-05-23/2022-05-29,South America,All Countries,40,25,en: 34; jp: 3; tw: 3,-23.5505_-46.6333: 5,575774: 12; 352350: 3; 272900: 2; 156843: 2; 271644: 2; 354506: 1; 370931: 1; 324305: 1; 299986: 1; 298839: 1,8,7,10,15
2022-05-30/2022-06-05,South America,All Countries,30,26,en: 23; tw: 5; jp: 2,-33.4411_-70.6455: 3,575774: 9; 341606: 2; 541600: 2; 280294: 1; 373029: 1; 298083: 1; 343616: 1; 372975: 1; 162926: 1; 278992: 1,6,3,2,19
2022-06-06/2022-06-12,South America,All Countries,34,27,en: 29; jp: 3; tw: 2,-23.5505_-46.6333: 4,575774: 8; 270381: 6; 279367: 3; 345211: 2; 373251: 1; 566754: 1; 368783: 1; 341606: 1; 300464: 1; 626849: 1,3,6,5,20
2022-06-13/2022-06-19,South America,All Countries,33,30,en: 31; jp: 2,-28.4825_-48.7808: 3,575774: 7; 166266: 3; 605155: 1; 120917: 1; 222572: 1; 595067: 1; 150511: 1; 142831: 1; 210990: 1; 607322: 1,2,4,1,26
2022-06-20/2022-06-26,South America,All Countries,42,24,en: 35; jp: 4; tw: 3,4.57937_-74.2168: 9,575774: 3; 161605: 2; 573432: 2; 181857: 2; 346666: 2; 397189: 2; 578468: 1; 276255: 1; 147870: 1; 399348: 1,9,8,12,13
2022-06-27/2022-07-03,South America,All Countries,25,22,en: 25,-23.5558_-46.6396: 4,575774: 3; 396306: 2; 344396: 1; 605155: 1; 336659: 1; 354804: 1; 570931: 1; 543265: 1; 285960: 1; 543414: 1,1,3,3,18
2022-07-04/2022-07-10,South America,All Countries,32,26,en: 24; jp: 4; tw: 4,-23.5558_-46.6396: 5,372974: 3; 575774: 3; 223316: 2; 636712: 2; 285461: 1; 124358: 1; 373354: 1; 598888: 1; 127396: 1; 575781: 1,7,5,4,16
2022-07-11/2022-07-17,South America,All Countries,41,23,en: 37; jp: 3; tw: 1,-12.9711_-38.5108: 12,346982: 16; 124358: 2; 289593: 2; 621404: 2; 575774: 2; 346981: 2; 281803: 1; 147771: 1; 133620: 1; 545666: 1,5,3,16,17
2022-07-18/2022-07-24,South America,All Countries,39,29,en: 28; jp: 9; tw: 2,-27.6014_-48.5059: 5,372974: 5; 544053: 2; 346982: 2; 600150: 2; 211823: 2; 575774: 1; 541600: 1; 150928: 1; 343846: 1; 287857: 1,6,5,6,22
2022-07-25/2022-07-31,South America,All Countries,42,35,en: 34; jp: 4; tw: 4,-25.4278_-49.2731: 4,575774: 8; 214738: 3; 373043: 2; 581809: 2; 350375: 2; 264475: 1; 140146: 1; 568478: 1; 281299: 1; 270755: 1,7,7,3,25
2022-08-01/2022-08-07,South America,All Countries,33,25,en: 26; jp: 5; tw: 2,-23.5558_-46.6396: 4,147454: 3; 575774: 3; 282054: 3; 286843: 3; 340062: 2; 383548: 2; 334552: 2; 628824: 1; 157533: 1; 580165: 1,5,5,6,17
2022-08-08/2022-08-14,South America,All Countries,50,28,en: 36; jp: 13; tw: 1,-22.8184_-47.0647: 10,127573: 4; 273886: 3; 271006: 3; 376434: 3; 344396: 2; 138584: 2; 548613: 2; 575774: 2; 346289: 1; 168455: 1,11,10,14,15
2022-08-15/2022-08-21,South America,All Countries,50,36,en: 38; jp: 9; tw: 3,-23.5505_-46.6333: 7,575774: 4; 640007: 3; 216160: 3; 297018: 3; 275634: 2; 390672: 2; 288137: 1; 134574: 1; 150928: 1; 597669: 1,7,9,10,24
2022-08-22/2022-08-28,South America,All Countries,45,34,en: 38; jp: 7,-23.5505_-46.6333: 8,575774: 11; 342705: 4; 600180: 3; 274385: 3; 214565: 2; 324301: 2; 147758: 1; 609424: 1; 362093: 1; 128313: 1,7,9,5,24
2022-08-29/2022-09-04,South America,All Countries,37,27,en: 35; tw: 1; jp: 1,-23.5558_-46.6396: 12,568906: 5; 575774: 4; 166266: 3; 635005: 3; 341606: 2; 158558: 2; 150190: 2; 599016: 1; 586795: 1; 285881: 1,5,4,6,22
2022-09-05/2022-09-11,South America,All Countries,43,34,en: 30; jp: 10; tw: 3,-21.2922_-50.3428: 4,575774: 8; 600150: 3; 134771: 3; 286616: 2; 430762: 2; 213131: 2; 609424: 2; 286282: 1; 147692: 1; 597769: 1,8,10,3,22
2022-09-12/2022-09-18,South America,All Countries,41,35,en: 36; jp: 5,-23.5558_-46.6396: 4,575774: 11; 373055: 2; 356597: 2; 345020: 1; 160882: 1; 578549: 1; 130964: 1; 163047: 1; 222828: 1; 284772: 1,5,8,1,27
2022-09-19/2022-09-25,South America,All Countries,44,36,en: 34; jp: 6; tw: 4,-23.5505_-46.6333: 5,575774: 11; 270357: 3; 574639: 2; 541573: 2; 337600: 2; 351223: 2; 545570: 2; 609115: 1; 367025: 1; 340125: 1,7,9,2,26
2022-09-26/2022-10-02,South America,All Countries,18,16,en: 14; jp: 3; tw: 1,-15.7797_-47.9297: 2,575774: 3; 152468: 2; 282130: 1; 160724: 1; 360091: 1; 158558: 1; 343586: 1; 647152: 1; 355088: 1; 622215: 1,2,3,0,13
2022-02-28/2022-03-06,South America,Argentina,3,3,en: 3,-34.6167_-58.368: 1,336663: 1; 335804: 1; 125318: 1,1,0,0,2
2022-03-07/2022-03-13,South America,Argentina,5,4,en: 5,-34.5751_-58.4359: 3,280526: 1; 415063: 1; 272544: 1; 377335: 1; 147458: 1,1,2,0,2
2022-03-14/2022-03-20,South America,Argentina,2,2,tw: 1; en: 1,-34.5751_-58.4359: 1,392939: 1; 320638: 1,0,0,0,2
2022-03-21/2022-03-27,South America,Argentina,6,5,en: 5; tw: 1,-34.5751_-58.4359: 3,575781: 2; 273544: 1; 607844: 1; 125402: 1; 395039: 1,1,1,0,4
2022-03-28/2022-04-03,South America,Argentina,1,1,en: 1,-34.6037_-58.3816: 1,280526: 1,0,0,0,1
2022-04-04/2022-04-10,South America,Argentina,1,1,jp: 1,-34.5751_-58.4359: 1,357700: 1,1,0,0,0
2022-04-11/2022-04-17,South America,Argentina,1,1,jp: 1,-34.5751_-58.4359: 1,360050: 1,0,0,0,1
2022-04-18/2022-04-24,South America,Argentina,2,2,en: 2,-34.5751_-58.4359: 1,355667: 1; 286087: 1,0,0,0,2
2022-04-25/2022-05-01,South America,Argentina,3,3,tw: 2; en: 1,-34.6037_-58.3816: 1,372413: 1; 181592: 1; 266169: 1,0,0,0,3
2022-05-02/2022-05-08,South America,Argentina,1,1,en: 1,-34.5751_-58.4359: 1,358894: 1,1,0,0,0
2022-05-09/2022-05-15,South America,Argentina,0,0,,,,0,0,0,0
2022-05-16/2022-05-22,South America,Argentina,3,2,en: 3,-34.6037_-58.3816: 2,301996: 2; 599502: 1,1,1,0,1
2022-05-23/2022-05-29,South America,Argentina,1,1,en: 1,-34.5751_-58.4359: 1,377335: 1,0,0,0,1
2022-05-30/2022-06-05,South America,Argentina,4,4,en: 3; jp: 1,-34.6037_-58.3816: 2,280294: 1; 357066: 1; 162926: 1; 341606: 1,1,0,0,3
2022-06-06/2022-06-12,South America,Argentina,4,4,en: 4,-34.5751_-58.4359: 2,357137: 1; 300464: 1; 341606: 1; 566754: 1,0,1,1,2
2022-06-13/2022-06-19,South America,Argentina,2,2,en: 2,-34.5108_-58.6806: 1,600150: 1; 352873: 1,0,0,0,2
2022-06-20/2022-06-26,South America,Argentina,2,1,en: 2,-34.6037_-58.3816: 2,346666: 2,1,1,0,0
2022-06-27/2022-07-03,South America,Argentina,1,1,en: 1,-34.6092_-58.3789: 1,351203: 1,0,0,0,1
2022-07-04/2022-07-10,South America,Argentina,1,1,en: 1,-34.604_-58.4449: 1,280243: 1,0,0,0,1
2022-07-11/2022-07-17,South America,Argentina,2,1,en: 2,-34.729_-58.2637: 2,621404: 2,1,1,0,0
2022-07-18/2022-07-24,South America,Argentina,2,2,en: 1; jp: 1,-34.5751_-58.4359: 1,541600: 1; 152468: 1,0,0,0,2
2022-07-25/2022-07-31,South America,Argentina,1,1,en: 1,-33.3059_-66.3349: 1,541600: 1,0,0,0,1
2022-08-01/2022-08-07,South America,Argentina,3,2,en: 2; tw: 1,-34.5751_-58.4359: 2,383548: 2; 547251: 1,1,1,0,1
2022-08-08/2022-08-14,South America,Argentina,0,0,,,,0,0,0,0
2022-08-15/2022-08-21,South America,Argentina,4,4,en: 3; jp: 1,-34.5751_-58.4359: 3,646912: 1; 573300: 1; 539868: 1; 570775: 1,0,1,1,2
2022-08-22/2022-08-28,South America,Argentina,1,1,en: 1,-34.5751_-58.4359: 1,130109: 1,0,0,0,1
2022-08-29/2022-09-04,South America,Argentina,1,1,en: 1,-34.5751_-58.4359: 1,148427: 1,0,0,0,1
2022-09-05/2022-09-11,South America,Argentina,4,4,en: 3; jp: 1,-34.6037_-58.3816: 2,430762: 2; 573559: 1; 128313: 1,0,0,0,4
2022-09-12/2022-09-18,South America,Argentina,3,3,en: 2; jp: 1,-34.5751_-58.4359: 2,628546: 1; 160882: 1; 345020: 1,0,1,0,2
2022-09-19/2022-09-25,South America,Argentina,1,1,en: 1,-34.5973_-58.3983: 1,163636: 1,0,0,0,1
2022-09-26/2022-10-02,South America,Argentina,2,2,en: 1; tw: 1,-34.6037_-58.3816: 1,360091: 1; 355088: 1,0,0,0,2
2022-02-28/2022-03-06,South America,Bolivia,0,0,,,,0,0,0,0
2022-03-07/2022-03-13,South America,Bolivia,1,1,tw: 1,-16.5_-68.15: 1,122509: 1,0,0,0,1
2022-03-14/2022-03-20,South America,Bolivia,0,0,,,,0,0,0,0
2022-03-21/2022-03-27,South America,Bolivia,0,0,,,,0,0,0,0
2022-03-28/2022-04-03,South America,Bolivia,0,0,,,,0,0,0,0
2022-04-04/2022-04-10,South America,Bolivia,0,0,,,,0,0,0,0
2022-04-11/2022-04-17,South America,Bolivia,0,0,,,,0,0,0,0
2022-04-18/2022-04-24,South America,Bolivia,0,0,,,,0,0,0,0
2022-04-25/2022-05-01,South America,Bolivia,0,0,,,,0,0,0,0
2022-05-02/2022-05-08,South America,Bolivia,0,0,,,,0,0,0,0
2022-05-09/2022-05-15,South America,Bolivia,0,0,,,,0,0,0,0
2022-05-16/2022-05-22,South America,Bolivia,0,0,,,,0,0,0,0
2022-05-23/2022-05-29,South America,Bolivia,0,0,,,,0,0,0,0
2022-05-30/2022-06-05,South America,Bolivia,0,0,,,,0,0,0,0
2022-06-06/2022-06-12,South America,Bolivia,0,0,,,,0,0,0,0
2022-06-13/2022-06-19,South America,Bolivia,0,0,,,,0,0,0,0
2022-06-20/2022-06-26,South America,Bolivia,0,0,,,,0,0,0,0
2022-06-27/2022-07-03,South America,Bolivia,0,0,,,,0,0,0,0
2022-07-04/2022-07-10,South America,Bolivia,1,1,en: 1,-16.4897_-68.1193: 1,575781: 1,0,0,0,1
2022-07-11/2022-07-17,South America,Bolivia,0,0,,,,0,0,0,0
2022-07-18/2022-07-24,South America,Bolivia,0,0,,,,0,0,0,0
2022-07-25/2022-07-31,South America,Bolivia,0,0,,,,0,0,0,0
2022-08-01/2022-08-07,South America,Bolivia,0,0,,,,0,0,0,0
2022-08-08/2022-08-14,South America,Bolivia,0,0,,,,0,0,0,0
2022-08-15/2022-08-21,South America,Bolivia,0,0,,,,0,0,0,0
2022-08-22/2022-08-28,South America,Bolivia,1,1,jp: 1,-16.5068_-68.1259: 1,214565: 1,0,0,0,1
2022-08-29/2022-09-04,South America,Bolivia,0,0,,,,0,0,0,0
2022-09-05/2022-09-11,South America,Bolivia,0,0,,,,0,0,0,0
2022-09-12/2022-09-18,South America,Bolivia,0,0,,,,0,0,0,0
2022-09-19/2022-09-25,South America,Bolivia,0,0,,,,0,0,0,0
2022-09-26/2022-10-02,South America,Bolivia,0,0,,,,0,0,0,0
2022-02-28/2022-03-06,South America,Brazil,18,12,en: 17; jp: 1,-22.8728_-42.3414: 3,547629: 3; 150098: 2; 337600: 1; 222532: 1; 551587: 1; 150095: 1; 602741: 1; 162624: 1; 286051: 1; 351203: 1,4,4,2,8
2022-03-07/2022-03-13,South America,Brazil,10,8,en: 10,-21.2922_-50.3428: 3,575774: 4; 148919: 3; 575773: 1; 360052: 1; 337581: 1,2,2,0,6
2022-03-14/2022-03-20,South America,Brazil,28,21,en: 28,-23.5558_-46.6396: 5,575774: 13; 351203: 2; 573438: 2; 346666: 1; 219772: 1; 140082: 1; 147771: 1; 133836: 1; 270106: 1; 344975: 1,7,5,2,14
2022-03-21/2022-03-27,South America,Brazil,22,14,en: 16; tw: 4; jp: 2,-23.5558_-46.6396: 6,575774: 11; 127404: 2; 578313: 1; 539616: 1; 125147: 1; 342640: 1; 569115: 1; 167200: 1; 495274: 1; 587764: 1,3,4,6,9
2022-03-28/2022-04-03,South America,Brazil,13,12,en: 11; jp: 2,-25.4372_-49.27: 4,575774: 5; 370965: 2; 541368: 1; 296676: 1; 341606: 1; 311204: 1; 398363: 1; 373029: 1,3,1,1,8
2022-04-04/2022-04-10,South America,Brazil,21,14,en: 16; jp: 5,-25.4372_-49.27: 4,575774: 9; 345478: 2; 222552: 2; 287559: 2; 354804: 1; 550419: 1; 340004: 1; 547461: 1; 553847: 1; 223316: 1,2,4,6,9
2022-04-11/2022-04-17,South America,Brazil,13,7,en: 12; jp: 1,-25.4372_-49.27: 4,575774: 3; 353695: 2; 147771: 1; 300464: 1; 541368: 1; 274711: 1; 160902: 1; 362981: 1; 271895: 1; 543748: 1,3,3,4,3
2022-04-18/2022-04-24,South America,Brazil,31,24,en: 29; jp: 2,-22.9068_-43.1729: 4,575774: 11; 290043: 3; 348024: 2; 352332: 2; 295028: 1; 160151: 1; 130118: 1; 545439: 1; 295007: 1; 148561: 1,5,4,4,18
2022-04-25/2022-05-01,South America,Brazil,21,17,en: 18; jp: 3,-21.1704_-47.8103: 3,575774: 8; 545666: 2; 286087: 1; 155107: 1; 122591: 1; 609424: 1; 211838: 1; 146544: 1; 588164: 1; 363001: 1,5,4,1,11
2022-05-02/2022-05-08,South America,Brazil,17,13,en: 15; tw: 2,-1.29354_-47.9246: 2,575774: 5; 295407: 2; 609424: 2; 338439: 2; 543524: 1; 288802: 1; 332534: 1; 211838: 1; 356491: 1; 374052: 1,4,5,1,7
2022-05-09/2022-05-15,South America,Brazil,29,23,en: 28; jp: 1,-23.5558_-46.6396: 6,575774: 13; 288512: 3; 335982: 2; 379289: 2; 376423: 1; 222649: 1; 376964: 1; 573214: 1; 577431: 1; 367646: 1,4,4,4,17
2022-05-16/2022-05-22,South America,Brazil,20,17,en: 17; jp: 3,-18.5486_-42.5569: 2,575774: 11; 546569: 1; 159536: 1; 156932: 1; 171255: 1; 264658: 1; 154209: 1; 372798: 1; 566919: 1; 160622: 1,2,3,1,14
2022-05-23/2022-05-29,South America,Brazil,35,21,en: 31; tw: 3; jp: 1,-23.5505_-46.6333: 5,575774: 12; 352350: 3; 271644: 2; 156843: 2; 272900: 2; 640009: 1; 609083: 1; 609053: 1; 609047: 1; 640004: 1,8,6,8,13
2022-05-30/2022-06-05,South America,Brazil,20,18,en: 18; tw: 2,-23.5558_-46.6396: 3,575774: 9; 541600: 2; 354281: 1; 396651: 1; 568729: 1; 160622: 1; 341606: 1; 547653: 1; 278992: 1; 343616: 1,4,2,1,13
2022-06-06/2022-06-12,South America,Brazil,26,20,en: 24; jp: 2,-22.8807_-43.1014: 4,575774: 8; 270381: 6; 279367: 3; 362544: 1; 171614: 1; 609424: 1; 618394: 1; 158182: 1; 281545: 1; 290500: 1,3,3,3,17
2022-06-13/2022-06-19,South America,Brazil,24,21,en: 22; jp: 2,-28.4825_-48.7808: 3,575774: 7; 166266: 3; 125371: 1; 336195: 1; 346647: 1; 579932: 1; 545393: 1; 605155: 1; 351334: 1; 281715: 1,2,3,1,18
2022-06-20/2022-06-26,South America,Brazil,22,15,en: 16; tw: 3; jp: 3,-23.5558_-46.6396: 8,575774: 3; 397189: 2; 573432: 2; 370936: 1; 270149: 1; 578468: 1; 276255: 1; 399348: 1; 396985: 1; 274828: 1,4,4,5,9
2022-06-27/2022-07-03,South America,Brazil,13,12,en: 13,-23.5558_-46.6396: 4,575774: 3; 396306: 2; 344396: 1; 313638: 1; 573032: 1; 345471: 1; 605155: 1; 355985: 1; 543414: 1; 285960: 1,1,2,1,9
2022-07-04/2022-07-10,South America,Brazil,27,21,en: 21; jp: 4; tw: 2,-23.5558_-46.6396: 5,372974: 3; 575774: 3; 223316: 2; 636712: 2; 285461: 1; 124358: 1; 598888: 1; 127396: 1; 572869: 1; 276425: 1,7,5,4,11
2022-07-11/2022-07-17,South America,Brazil,37,20,en: 33; jp: 3; tw: 1,-12.9711_-38.5108: 12,346982: 16; 346981: 2; 289593: 2; 124358: 2; 575774: 2; 147771: 1; 133620: 1; 545666: 1; 286293: 1; 346727: 1,4,2,16,15
2022-07-18/2022-07-24,South America,Brazil,27,19,en: 18; jp: 8; tw: 1,-27.6014_-48.5059: 5,372974: 5; 211823: 2; 346982: 2; 575774: 1; 287857: 1; 576090: 1; 635070: 1; 372980: 1; 224625: 1; 343846: 1,4,3,6,14
2022-07-25/2022-07-31,South America,Brazil,35,28,en: 28; jp: 4; tw: 3,-25.4278_-49.2731: 4,575774: 8; 373043: 2; 350375: 2; 581809: 2; 125371: 1; 140146: 1; 568478: 1; 214738: 1; 281299: 1; 270755: 1,6,7,3,19
2022-08-01/2022-08-07,South America,Brazil,17,12,en: 13; jp: 4,-23.5558_-46.6396: 4,575774: 3; 282054: 3; 286843: 3; 340062: 2; 278992: 1; 609423: 1; 297990: 1; 285855: 1; 580165: 1; 362914: 1,2,2,5,8
2022-08-08/2022-08-14,South America,Brazil,37,20,en: 25; jp: 12,-22.8184_-47.0647: 10,127573: 4; 271006: 3; 376434: 3; 344396: 2; 548613: 2; 138584: 2; 575774: 2; 222572: 1; 346727: 1; 210540: 1,8,7,11,11
2022-08-15/2022-08-21,South America,Brazil,37,24,en: 31; jp: 5; tw: 1,-23.5505_-46.6333: 7,575774: 4; 640007: 3; 216160: 3; 297018: 3; 390672: 2; 288137: 1; 298166: 1; 343210: 1; 596639: 1; 570700: 1,6,7,9,15
2022-08-22/2022-08-28,South America,Brazil,30,23,en: 29; jp: 1,-23.5505_-46.6333: 8,575774: 11; 342705: 4; 324301: 2; 637284: 1; 282262: 1; 282672: 1; 147758: 1; 609424: 1; 127478: 1; 274098: 1,4,6,4,16
2022-08-29/2022-09-04,South America,Brazil,27,19,en: 26; jp: 1,-23.5558_-46.6396: 12,568906: 5; 575774: 4; 635005: 3; 341606: 2; 150190: 2; 395624: 1; 247716: 1; 572351: 1; 599016: 1; 586795: 1,3,2,6,16
2022-09-05/2022-09-11,South America,Brazil,24,19,en: 16; jp: 8,-21.2922_-50.3428: 4,575774: 8; 609424: 2; 213131: 2; 286282: 1; 572351: 1; 515843: 1; 301296: 1; 353789: 1; 301062: 1; 143558: 1,5,7,2,10
2022-09-12/2022-09-18,South America,Brazil,28,24,en: 25; jp: 3,-23.5505_-46.6333: 4,575774: 11; 365114: 1; 578549: 1; 130964: 1; 222828: 1; 284772: 1; 578350: 1; 157936: 1; 351033: 1; 285535: 1,3,5,1,19
2022-09-19/2022-09-25,South America,Brazil,29,24,en: 24; jp: 4; tw: 1,-23.5505_-46.6333: 5,575774: 11; 270357: 3; 337600: 2; 351223: 2; 373043: 1; 361810: 1; 297444: 1; 373208: 1; 171185: 1; 283305: 1,6,7,0,16
2022-09-26/2022-10-02,South America,Brazil,8,8,en: 8,-15.7797_-47.9297: 2,575774: 3; 282130: 1; 160724: 1; 647152: 1; 371718: 1; 391218: 1,0,1,0,7
2022-02-28/2022-03-06,South America,Chile,3,3,jp: 1; en: 1; tw: 1,-33.4411_-70.6455: 1,351390: 1; 281982: 1; 129126: 1,0,0,0,3
2022-03-07/2022-03-13,South America,Chile,0,0,,,,0,0,0,0
2022-03-14/2022-03-20,South America,Chile,1,1,en: 1,-36.8044_-73.0603: 1,358026: 1,0,0,0,1
2022-03-21/2022-03-27,South America,Chile,2,1,en: 2,-33.437_-70.6324: 2,573307: 2,1,1,0,0
2022-03-28/2022-04-03,South America,Chile,3,1,jp: 2; en: 1,-33.3939_-70.6218: 3,600150: 1; 290239: 1; 345748: 1,1,0,2,0
2022-04-04/2022-04-10,South America,Chile,0,0,,,,0,0,0,0
2022-04-11/2022-04-17,South America,Chile,3,2,en: 3,-34.8705_-71.1622: 2,373942: 1; 325807: 1; 595067: 1,1,1,0,1
2022-04-18/2022-04-24,South America,Chile,0,0,,,,0,0,0,0
2022-04-25/2022-05-01,South America,Chile,1,1,jp: 1,-33.437_-70.6324: 1,343210: 1,0,0,0,1
2022-05-02/2022-05-08,South America,Chile,0,0,,,,0,0,0,0
2022-05-09/2022-05-15,South America,Chile,7,3,tw: 3; en: 2; jp: 2,-39.8157_-73.2474: 3,391098: 2; 273399: 1; 577275: 1; 273581: 1; 276975: 1; 300464: 1,3,2,2,0
2022-05-16/2022-05-22,South America,Chile,3,2,en: 3,-33.4569_-70.6483: 2,300464: 2; 135699: 1,0,1,1,1
2022-05-23/2022-05-29,South America,Chile,0,0,,,,0,0,0,0
2022-05-30/2022-06-05,South America,Chile,6,4,tw: 3; en: 2; jp: 1,-33.4411_-70.6455: 3,280308: 1; 273774: 1; 346625: 1; 372975: 1; 373029: 1; 333650: 1,1,1,1,3
2022-06-06/2022-06-12,South America,Chile,1,1,en: 1,-33.3939_-70.6218: 1,273583: 1,0,1,0,0
2022-06-13/2022-06-19,South America,Chile,2,2,en: 2,-33.437_-70.6324: 1,588212: 1; 127573: 1,0,0,0,2
2022-06-20/2022-06-26,South America,Chile,3,2,en: 3,-36.8044_-73.0603: 2,161605: 2; 125730: 1,1,1,0,1
2022-06-27/2022-07-03,South America,Chile,6,6,en: 6,-39.8157_-73.2474: 1,142830: 1; 275898: 1; 352766: 1; 570931: 1; 354804: 1; 336659: 1,0,0,0,6
2022-07-04/2022-07-10,South America,Chile,0,0,,,,0,0,0,0
2022-07-11/2022-07-17,South America,Chile,1,1,en: 1,-33.4569_-70.6483: 1,273544: 1,0,0,0,1
2022-07-18/2022-07-24,South America,Chile,2,2,en: 2,-33.0475_-71.4425: 1,340678: 1; 288802: 1,0,0,0,2
2022-07-25/2022-07-31,South America,Chile,1,1,en: 1,-33.4155_-70.6056: 1,128313: 1,0,0,0,1
2022-08-01/2022-08-07,South America,Chile,1,1,en: 1,-33.4569_-70.6483: 1,128313: 1,0,0,0,1
2022-08-08/2022-08-14,South America,Chile,5,3,en: 5,-33.412_-70.5796: 3,273886: 3; 373208: 1; 294764: 1,1,1,1,2
2022-08-15/2022-08-21,South America,Chile,2,2,en: 2,-33.437_-70.6324: 1,125297: 1; 321620: 1,0,0,0,2
2022-08-22/2022-08-28,South America,Chile,1,1,en: 1,-39.8157_-73.2474: 1,128313: 1,0,0,0,1
2022-08-29/2022-09-04,South America,Chile,1,1,en: 1,-33.437_-70.6324: 1,575781: 1,0,0,0,1
2022-09-05/2022-09-11,South America,Chile,5,3,en: 5,-33.437_-70.6324: 3,134771: 3; 298516: 1; 145683: 1,1,1,1,2
2022-09-12/2022-09-18,South America,Chile,4,3,en: 3; jp: 1,-33.3939_-70.6218: 2,373055: 2; 340678: 1; 163047: 1,1,1,0,2
2022-09-19/2022-09-25,South America,Chile,3,3,en: 2; tw: 1,-33.4489_-70.6693: 1,545570: 2; 574639: 1,0,0,0,3
2022-09-26/2022-10-02,South America,Chile,2,2,en: 2,-33.4569_-70.6483: 1,343586: 1; 622215: 1,0,0,0,2
2022-02-28/2022-03-06,South America,Colombia,0,0,,,,0,0,0,0
2022-03-07/2022-03-13,South America,Colombia,1,1,en: 1,4.60971_-74.0817: 1,166266: 1,0,0,0,1
2022-03-14/2022-03-20,South America,Colombia,3,2,en: 3,4.69732_-74.0697: 2,549517: 2; 600150: 1,1,1,0,1
2022-03-21/2022-03-27,South America,Colombia,0,0,,,,0,0,0,0
2022-03-28/2022-04-03,South America,Colombia,0,0,,,,0,0,0,0
2022-04-04/2022-04-10,South America,Colombia,7,4,en: 6; tw: 1,6.19517_-75.5775: 2,570413: 2; 373046: 2; 300464: 2; 148866: 1,3,3,0,1
2022-04-11/2022-04-17,South America,Colombia,2,2,en: 1; jp: 1,4.60971_-74.0817: 1,352766: 1; 373029: 1,0,0,0,2
2022-04-18/2022-04-24,South America,Colombia,2,2,en: 1; jp: 1,3.43722_-76.5225: 1,300464: 1; 373029: 1,0,0,0,2
2022-04-25/2022-05-01,South America,Colombia,0,0,,,,0,0,0,0
2022-05-02/2022-05-08,South America,Colombia,0,0,,,,0,0,0,0
2022-05-09/2022-05-15,South America,Colombia,5,3,en: 5,10.9685_-74.7813: 2,600150: 2; 587168: 1; 148999: 1; 591354: 1,2,1,1,1
2022-05-16/2022-05-22,South America,Colombia,2,2,en: 2,4.64225_-74.0622: 1,211962: 1; 342747: 1,0,0,0,2
2022-05-23/2022-05-29,South America,Colombia,3,2,en: 2; jp: 1,10.9685_-74.7813: 2,546715: 1; 299986: 1; 324305: 1,0,0,2,1
